  [300/2513·300] VVVCHEFVIERXUUUFLOTTXXMITUUU@4 edges=28 letters=21 loops=8 central=U dead at the board                      5385s  34.2M/s ETA 169.9 min
  [301/2513·301] UUUFUNFDREIVIERKKNOLLAUKK@25 edges=25 letters=19 loops=8 central=R dead at the board                      5398s  34.2M/s ETA 169.5 min
  [302/2513·302] UUUFUNFDREIVIERKKNOLLAUKK@27 edges=25 letters=20 loops=8 central=R dead at the board                      5411s  34.3M/s ETA 169.0 min
  [303/2513·303] UUUFUNFDREIVIERKKNOLLAUKK@15 edges=25 letters=19 loops=7 central=K dead at the board                      5424s  34.3M/s ETA 168.6 min
  [304/2513·304] UUUFUNFDREIVIERKKNOLLAUKK@19 edges=25 letters=19 loops=7 central=R dead at the board                      5435s  34.4M/s ETA 168.1 min
  [305/2513·305] UUUFUNFDREIVIERKKNOLLAUKK@23 edges=25 letters=19 loops=7 central=R dead at the board                      5449s  34.4M/s ETA 167.6 min
  [306/2513·306] UUUFUNFDREIVIERKKNOLLAUKK@41 edges=25 letters=21 loops=7 central=K dead at the board                      5463s  34.4M/s ETA 167.2 min
  [307/2513·307] DMXUUUBOOTEYFXDXUUUAUSB@8 edges=23 letters=19 loops=7 central=U dead at the board                      5477s  34.4M/s ETA 166.8 min
  [308/2513·308] DMXUUUBOOTEYFXDXUUUAUSB@31 edges=23 letters=19 loops=7 central=U dead at the board                      5490s  34.5M/s ETA 166.4 min
  [309/2513·309] DMXUUUBOOTEYFXDXUUUAUSB@44 edges=23 letters=19 loops=7 central=U dead at the board                      5503s  34.5M/s ETA 165.9 min
  [310/2513·310] UUUFUNFDREIVIERKKNOLLAUKK@6 edges=25 letters=21 loops=6 central=K dead at the board                      5519s  34.5M/s ETA 165.6 min
  [311/2513·311] UUUFUNFDREIVIERKKNOLLAUKK@8 edges=25 letters=21 loops=6 central=K dead at the board                      5532s  34.5M/s ETA 165.1 min
  [312/2513·312] UUUFUNFDREIVIERKKNOLLAUKK@11 edges=25 letters=20 loops=6 central=K dead at the board                      5545s  34.6M/s ETA 164.7 min
  [313/2513·313] UUUFUNFDREIVIERKKNOLLAUKK@30 edges=25 letters=21 loops=6 central=K dead at the board                      5564s  34.6M/s ETA 164.4 min
  [314/2513·314] UUUFUNFDREIVIERKKNOLLAUKK@31 edges=25 letters=21 loops=6 central=K dead at the board                      5579s  34.6M/s ETA 164.1 min
  [315/2513·315] DMXUUUBOOTEYFXDXUUUAUSB@12 edges=23 letters=19 loops=6 central=U dead at the board                      5592s  34.6M/s ETA 163.6 min
  [316/2513·316] DMXUUUBOOTEYFXDXUUUAUSB@22 edges=23 letters=20 loops=6 central=U dead at the board                      5606s  34.6M/s ETA 163.2 min
  [317/2513·317] ZPKTXWWWHAVENXXFFFTTT@25 edges=21 letters=17 loops=6 central=F dead at the board                      5624s  34.6M/s ETA 162.9 min
  [318/2513·318] ZPKTXWWWHAVENXXFFFTTT@50 edges=21 letters=18 loops=6 central=T dead at the board                      5637s  34.7M/s ETA 162.5 min
  [319/2513·319] TGEANKERTXFFFTTTBLEIB@24 edges=21 letters=17 loops=6 central=T dead at the board                      5648s  34.7M/s ETA 162.0 min
  [320/2513·320] TGEANKERTXFFFTTTBLEIB@37 edges=21 letters=17 loops=6 central=T dead at the board                      5660s  34.7M/s ETA 161.5 min
  [321/2513·321] TGEANKERTXFFFTTTBLEIB@38 edges=21 letters=17 loops=6 central=T dead at the board                      5672s  34.8M/s ETA 161.1 min
  [322/2513·322] TGEANKERTXFFFTTTBLEIB@39 edges=21 letters=18 loops=6 central=T dead at the board                      5684s  34.8M/s ETA 160.6 min
  [323/2513·323] TGEANKERTXFFFTTTBLEIB@42 edges=21 letters=17 loops=6 central=T dead at the board                      5696s  34.8M/s ETA 160.2 min
  [324/2513·324] UUUFUNFDREIVIERKKNO@27 edges=19 letters=16 loops=6 central=R dead at the board                      5707s  34.9M/s ETA 159.7 min
  [325/2513·325] UUUFUNFDREIVIERKKNOLLAUKK@2 edges=25 letters=21 loops=5 central=K dead at the board                      5720s  34.9M/s ETA 159.3 min
  [326/2513·326] UUUFUNFDREIVIERKKNOLLAUKK@4 edges=25 letters=21 loops=5 central=K dead at the board                      5739s  34.9M/s ETA 159.0 min
  [327/2513·327] UUUFUNFDREIVIERKKNOLLAUKK@9 edges=25 letters=21 loops=5 central=K dead at the board                      5753s  34.9M/s ETA 158.6 min
  [328/2513·328] UUUFUNFDREIVIERKKNOLLAUKK@32 edges=25 letters=21 loops=5 central=K dead at the board                      5769s  34.9M/s ETA 158.3 min
  [329/2513·329] UUUFUNFDREIVIERKKNOLLAUKK@35 edges=25 letters=21 loops=5 central=K dead at the board                      5788s  34.9M/s ETA 158.0 min
  [330/2513·330] UUUFUNFDREIVIERKKNOLLAUKK@37 edges=25 letters=21 loops=5 central=K dead at the board                      5802s  34.9M/s ETA 157.6 min
  [331/2513·331] UUUFUNFDREIVIERKKNOLLAUKK@40 edges=25 letters=21 loops=5 central=K dead at the board                      5817s  34.9M/s ETA 157.3 min
  [332/2513·332] UUUFUNFDREIVIERKKNOLLAUKK@45 edges=25 letters=22 loops=5 central=K dead at the board                      5833s  35.0M/s ETA 157.0 min
  [333/2513·333] ULDREIYZWODREISECHSEINS@12 edges=23 letters=20 loops=5 central=E dead at the board                      5849s  35.0M/s ETA 156.6 min
  [334/2513·334] ULDREIYZWODREISECHSEINS@16 edges=23 letters=19 loops=5 central=R dead at the board                      5863s  35.0M/s ETA 156.2 min
  [335/2513·335] ULDREIYZWODREISECHSEINS@18 edges=23 letters=19 loops=5 central=R dead at the board                      5877s  35.0M/s ETA 155.9 min
  [336/2513·336] ULDREIYZWODREISECHSEINS@20 edges=23 letters=20 loops=5 central=R dead at the board                      5891s  35.0M/s ETA 155.5 min
  [337/2513·337] ULDREIYZWODREISECHSEINS@21 edges=23 letters=20 loops=5 central=R dead at the board                      5907s  35.0M/s ETA 155.1 min
  [338/2513·338] ULDREIYZWODREISECHSEINS@32 edges=23 letters=22 loops=5 central=S dead at the board                      5922s  35.1M/s ETA 154.8 min
  [339/2513·339] ULDREIYZWODREISECHSEINS@38 edges=23 letters=20 loops=5 central=S dead at the board                      5936s  35.1M/s ETA 154.4 min
  [340/2513·340] DMXUUUBOOTEYFXDXUUUAUSB@1 edges=23 letters=20 loops=5 central=U dead at the board                      5949s  35.1M/s ETA 154.0 min
  [341/2513·341] DMXUUUBOOTEYFXDXUUUAUSB@7 edges=23 letters=20 loops=5 central=U dead at the board                      5960s  35.1M/s ETA 153.5 min
  [342/2513·342] DMXUUUBOOTEYFXDXUUUAUSB@10 edges=23 letters=19 loops=5 central=U dead at the board                      5972s  35.2M/s ETA 153.1 min
  [343/2513·343] DMXUUUBOOTEYFXDXUUUAUSB@13 edges=23 letters=19 loops=5 central=U dead at the board                      5985s  35.2M/s ETA 152.7 min
  [344/2513·344] DMXUUUBOOTEYFXDXUUUAUSB@14 edges=23 letters=20 loops=5 central=U dead at the board                      5997s  35.2M/s ETA 152.2 min
  [345/2513·345] DMXUUUBOOTEYFXDXUUUAUSB@28 edges=23 letters=20 loops=5 central=U dead at the board                      6008s  35.3M/s ETA 151.8 min
  [346/2513·346] DMXUUUBOOTEYFXDXUUUAUSB@29 edges=23 letters=20 loops=5 central=U dead at the board                      6020s  35.3M/s ETA 151.4 min
  [347/2513·347] DMXUUUBOOTEYFXDXUUUAUSB@33 edges=23 letters=20 loops=5 central=U dead at the board                      6034s  35.3M/s ETA 151.0 min
  [348/2513·348] DMXUUUBOOTEYFXDXUUUAUSB@34 edges=23 letters=20 loops=5 central=U dead at the board                      6046s  35.4M/s ETA 150.6 min
  [349/2513·349] DMXUUUBOOTEYFXDXUUUAUSB@35 edges=23 letters=20 loops=5 central=U dead at the board                      6056s  35.4M/s ETA 150.1 min
  [350/2513·350] DMXUUUBOOTEYFXDXUUUAUSB@36 edges=23 letters=20 loops=5 central=U dead at the board                      6068s  35.4M/s ETA 149.7 min
  [351/2513·351] DMXUUUBOOTEYFXDXUUUAUSB@38 edges=23 letters=19 loops=5 central=U dead at the board                      6082s  35.4M/s ETA 149.3 min
  [352/2513·352] ZPKTXWWWHAVENXXFFFTTT@24 edges=21 letters=17 loops=5 central=F dead at the board                      6094s  35.5M/s ETA 148.9 min
  [353/2513·353] ZPKTXWWWHAVENXXFFFTTT@32 edges=21 letters=18 loops=5 central=T dead at the board                      6107s  35.5M/s ETA 148.5 min
  [354/2513·354] ZPKTXWWWHAVENXXFFFTTT@33 edges=21 letters=18 loops=5 central=T dead at the board                      6120s  35.5M/s ETA 148.1 min
  [355/2513·355] ZPKTXWWWHAVENXXFFFTTT@36 edges=21 letters=17 loops=5 central=T dead at the board                      6136s  35.5M/s ETA 147.8 min
  [356/2513·356] TGEANKERTXFFFTTTBLEIB@28 edges=21 letters=17 loops=5 central=T dead at the board                      6146s  35.6M/s ETA 147.3 min
  [357/2513·357] TGEANKERTXFFFTTTBLEIB@36 edges=21 letters=17 loops=5 central=T dead at the board                      6158s  35.6M/s ETA 146.9 min
  [358/2513·358] TGEANKERTXFFFTTTBLEIB@41 edges=21 letters=17 loops=5 central=T dead at the board                      6169s  35.6M/s ETA 146.5 min
  [359/2513·359] TGEANKERTXFFFTTTBLEIB@51 edges=21 letters=19 loops=5 central=T dead at the board                      6180s  35.7M/s ETA 146.0 min
  [360/2513·360] VVVUUUDREINULEINSVI@40 edges=19 letters=15 loops=5 central=V dead at the board                      6191s  35.7M/s ETA 145.6 min
  [361/2513·361] UUUVIRSIBENNULEINS@40 edges=18 letters=14 loops=5 central=B dead at the board                      6203s  35.7M/s ETA 145.2 min
  [362/2513·362] UUUVIRSIBENNULEINS@44 edges=18 letters=14 loops=5 central=B dead at the board                      6214s  35.8M/s ETA 144.8 min
  [363/2513·363] UUUVIRSIBENNULEINS@46 edges=18 letters=16 loops=5 central=B dead at the board                      6224s  35.8M/s ETA 144.3 min
  [364/2513·364] TTTFFFEINSSIBENXX@45 edges=17 letters=13 loops=5 central=T dead at the board                      6232s  35.9M/s ETA 143.8 min
  [365/2513·365] XUUUFLOTTXVVVUUU@14 edges=16 letters=14 loops=5 central=U       1 stops → 0 valid 10-plug completions    6241s  35.9M/s ETA 143.3 min
  [366/2513·366] XUUUFLOTTXVVVUUU@15 edges=16 letters=13 loops=5 central=U dead at the board                      6250s  36.0M/s ETA 142.9 min
  [367/2513·367] XUUUFLOTTXVVVUUU@24 edges=16 letters=12 loops=5 central=U dead at the board                      6259s  36.0M/s ETA 142.4 min
  [368/2513·368] XUUUFLOTTXVVVUUU@25 edges=16 letters=12 loops=5 central=U dead at the board                      6268s  36.1M/s ETA 141.9 min
  [369/2513·369] XUUUFLOTTXVVVUUU@37 edges=16 letters=14 loops=5 central=U dead at the board                      6277s  36.1M/s ETA 141.5 min
  [370/2513·370] XUUUFLOTTXVVVUUU@44 edges=16 letters=13 loops=5 central=U dead at the board                      6287s  36.1M/s ETA 141.0 min
  [371/2513·371] XUUUFLOTTXVVVUUU@45 edges=16 letters=13 loops=5 central=U dead at the board                      6297s  36.2M/s ETA 140.6 min
  [372/2513·372] FFFTTTBLEIBTBESE@24 edges=16 letters=13 loops=5 central=F dead at the board                      6304s  36.2M/s ETA 140.1 min
  [373/2513·373] FFFTTTBLEIBTBESE@46 edges=16 letters=13 loops=5 central=T       2 stops → 0 valid 10-plug completions    6314s  36.3M/s ETA 139.7 min
  [374/2513·374] UUUFUNFDREIVIERKKNOLLAUKK@7 edges=25 letters=22 loops=4 central=K dead at the board                      6329s  36.3M/s ETA 139.3 min
  [375/2513·375] UUUFUNFDREIVIERKKNOLLAUKK@43 edges=25 letters=22 loops=4 central=K dead at the board                      6346s  36.3M/s ETA 139.0 min
  [376/2513·376] UUUFUNFDREIVIERKKNOLLAUKK@44 edges=25 letters=22 loops=4 central=K dead at the board                      6367s  36.3M/s ETA 138.9 min
  [377/2513·377] ULDREIYZWODREISECHSEINS@40 edges=23 letters=20 loops=4 central=S dead at the board                      6381s  36.3M/s ETA 138.5 min
  [378/2513·378] ULDREIYZWODREISECHSEINS@41 edges=23 letters=21 loops=4 central=S dead at the board                      6398s  36.3M/s ETA 138.2 min
  [379/2513·379] ULDREIYZWODREISECHSEINS@45 edges=23 letters=21 loops=4 central=S dead at the board                      6411s  36.3M/s ETA 137.9 min
  [380/2513·380] DMXUUUBOOTEYFXDXUUUAUSB@9 edges=23 letters=20 loops=4 central=U dead at the board                      6423s  36.3M/s ETA 137.5 min
  [381/2513·381] DMXUUUBOOTEYFXDXUUUAUSB@21 edges=23 letters=20 loops=4 central=U dead at the board                      6433s  36.4M/s ETA 137.1 min
  [382/2513·382] DMXUUUBOOTEYFXDXUUUAUSB@26 edges=23 letters=20 loops=4 central=U dead at the board                      6447s  36.4M/s ETA 136.7 min
  [383/2513·383] ZPKTXWWWHAVENXXFFFTTT@2 edges=21 letters=18 loops=4 central=T dead at the board                      6459s  36.4M/s ETA 136.3 min
  [384/2513·384] ZPKTXWWWHAVENXXFFFTTT@8 edges=21 letters=19 loops=4 central=T dead at the board                      6470s  36.4M/s ETA 135.9 min
  [385/2513·385] ZPKTXWWWHAVENXXFFFTTT@19 edges=21 letters=19 loops=4 central=F dead at the board                      6483s  36.5M/s ETA 135.6 min
  [386/2513·386] ZPKTXWWWHAVENXXFFFTTT@20 edges=21 letters=18 loops=4 central=F dead at the board                      6494s  36.5M/s ETA 135.1 min
  [387/2513·387] ZPKTXWWWHAVENXXFFFTTT@26 edges=21 letters=18 loops=4 central=F dead at the board                      6504s  36.5M/s ETA 134.7 min
  [388/2513·388] ZPKTXWWWHAVENXXFFFTTT@27 edges=21 letters=18 loops=4 central=F dead at the board                      6516s  36.6M/s ETA 134.4 min
  [389/2513·389] ZPKTXWWWHAVENXXFFFTTT@31 edges=21 letters=18 loops=4 central=P dead at the board                      6527s  36.6M/s ETA 133.9 min
  [390/2513·390] ZPKTXWWWHAVENXXFFFTTT@43 edges=21 letters=18 loops=4 central=T dead at the board                      6537s  36.6M/s ETA 133.5 min
  [391/2513·391] ZPKTXWWWHAVENXXFFFTTT@44 edges=21 letters=18 loops=4 central=T dead at the board                      6550s  36.7M/s ETA 133.2 min
  [392/2513·392] ZPKTXWWWHAVENXXFFFTTT@46 edges=21 letters=18 loops=4 central=T dead at the board                      6563s  36.7M/s ETA 132.8 min
  [393/2513·393] TGEANKERTXFFFTTTBLEIB@0 edges=21 letters=18 loops=4 central=T dead at the board                      6573s  36.7M/s ETA 132.4 min
  [394/2513·394] TGEANKERTXFFFTTTBLEIB@2 edges=21 letters=19 loops=4 central=T dead at the board                      6587s  36.7M/s ETA 132.1 min
  [395/2513·395] TGEANKERTXFFFTTTBLEIB@3 edges=21 letters=20 loops=4 central=T dead at the board                      6596s  36.8M/s ETA 131.6 min
  [396/2513·396] TGEANKERTXFFFTTTBLEIB@14 edges=21 letters=21 loops=4 central=T dead at the board                      6606s  36.8M/s ETA 131.2 min
  [397/2513·397] TGEANKERTXFFFTTTBLEIB@18 edges=21 letters=21 loops=4 central=T dead at the board                      6616s  36.9M/s ETA 130.8 min
  [398/2513·398] TGEANKERTXFFFTTTBLEIB@49 edges=21 letters=19 loops=4 central=T dead at the board                      6628s  36.9M/s ETA 130.4 min
  [399/2513·399] OVIERUNDUUUZWOFUNFDR@16 edges=20 letters=18 loops=4 central=U dead at the board                      6639s  36.9M/s ETA 130.1 min
  [400/2513·400] OVIERUNDUUUZWOFUNFDR@21 edges=20 letters=17 loops=4 central=U dead at the board                      6650s  36.9M/s ETA 129.7 min
  [401/2513·401] OVIERUNDUUUZWOFUNFDR@30 edges=20 letters=19 loops=4 central=U dead at the board                      6658s  37.0M/s ETA 129.2 min
  [402/2513·402] OVIERUNDUUUZWOFUNFDR@40 edges=20 letters=19 loops=4 central=U dead at the board                      6675s  37.0M/s ETA 129.0 min
  [403/2513·403] OVIERUNDUUUZWOFUNFDR@41 edges=20 letters=18 loops=4 central=U dead at the board                      6686s  37.0M/s ETA 128.6 min
  [404/2513·404] UUUFUNFDREIVIERKKNO@8 edges=19 letters=18 loops=4 central=U dead at the board                      6696s  37.1M/s ETA 128.2 min
  [405/2513·405] UUUFUNFDREIVIERKKNO@13 edges=19 letters=18 loops=4 central=R dead at the board                      6708s  37.1M/s ETA 127.8 min
  [406/2513·406] UUUFUNFDREIVIERKKNO@15 edges=19 letters=16 loops=4 central=R dead at the board                      6720s  37.1M/s ETA 127.4 min
  [407/2513·407] UUUFUNFDREIVIERKKNO@23 edges=19 letters=16 loops=4 central=R dead at the board                      6730s  37.1M/s ETA 127.1 min
  [408/2513·408] UUUFUNFDREIVIERKKNO@25 edges=19 letters=17 loops=4 central=R dead at the board                      6741s  37.2M/s ETA 126.7 min
  [409/2513·409] UUUFUNFDREIVIERKKNO@30 edges=19 letters=17 loops=4 central=P dead at the board                      6752s  37.2M/s ETA 126.3 min
  [410/2513·410] UUUFUNFDREIVIERKKNO@31 edges=19 letters=17 loops=4 central=P dead at the board                      6762s  37.2M/s ETA 125.9 min
  [411/2513·411] UUUFUNFDREIVIERKKNO@41 edges=19 letters=18 loops=4 central=R dead at the board                      6775s  37.3M/s ETA 125.6 min
  [412/2513·412] UUUFUNFDREIVIERKKNO@43 edges=19 letters=18 loops=4 central=U    3543 stops → 0 valid 10-plug completions    6788s  37.3M/s ETA 125.2 min
  [413/2513·413] UUUFUNFDREIVIERKKNO@44 edges=19 letters=17 loops=4 central=U dead at the board                      6798s  37.3M/s ETA 124.8 min
  [414/2513·414] VVVUUUDREINULEINSVI@1 edges=19 letters=18 loops=4 central=E dead at the board                      6812s  37.3M/s ETA 124.5 min
  [415/2513·415] VVVUUUDREINULEINSVI@14 edges=19 letters=18 loops=4 central=U dead at the board                      6825s  37.3M/s ETA 124.2 min
  [416/2513·416] VVVUUUDREINULEINSVI@22 edges=19 letters=16 loops=4 central=U dead at the board                      6835s  37.4M/s ETA 123.8 min
  [417/2513·417] VVVUUUDREINULEINSVI@25 edges=19 letters=17 loops=4 central=R dead at the board                      6844s  37.4M/s ETA 123.4 min
  [418/2513·418] VVVUUUDREINULEINSVI@26 edges=19 letters=16 loops=4 central=V dead at the board                      6853s  37.5M/s ETA 123.0 min
  [419/2513·419] VVVUUUDREINULEINSVI@34 edges=19 letters=17 loops=4 central=V dead at the board                      6862s  37.5M/s ETA 122.6 min
  [420/2513·420] VVVUUUDREINULEINSVI@38 edges=19 letters=16 loops=4 central=V dead at the board                      6871s  37.5M/s ETA 122.2 min
  [421/2513·421] VVVUUUDREINULEINSVI@39 edges=19 letters=16 loops=4 central=V dead at the board                      6882s  37.6M/s ETA 121.8 min
  [422/2513·422] VVVUUUDREINULEINSVI@41 edges=19 letters=16 loops=4 central=V dead at the board                      6894s  37.6M/s ETA 121.4 min
  [423/2513·423] VVVUUUDREINULEINSVI@46 edges=19 letters=17 loops=4 central=V dead at the board                      6903s  37.6M/s ETA 121.0 min
  [424/2513·424] VVVUUUDREINULEINSVI@47 edges=19 letters=17 loops=4 central=V dead at the board                      6915s  37.7M/s ETA 120.7 min
  [425/2513·425] VVVUUUDREINULEINSVI@48 edges=19 letters=17 loops=4 central=V dead at the board                      6928s  37.7M/s ETA 120.4 min
  [426/2513·426] UUUZWODREISECHSFUNF@26 edges=19 letters=19 loops=4 central=R      72 stops → 0 valid 10-plug completions    6938s  37.7M/s ETA 120.0 min
  [427/2513·427] KOMXADMXUUUBOOTEYF@2 edges=18 letters=17 loops=4 central=E       1 stops → 0 valid 10-plug completions    6948s  37.7M/s ETA 119.6 min
  [428/2513·428] KOMXADMXUUUBOOTEYF@3 edges=18 letters=17 loops=4 central=E dead at the board                      6961s  37.8M/s ETA 119.3 min
  [429/2513·429] KOMXADMXUUUBOOTEYF@20 edges=18 letters=18 loops=4 central=O   17493 stops → 0 valid 10-plug completions    6970s  37.8M/s ETA 118.9 min
  [430/2513·430] KOMXADMXUUUBOOTEYF@29 edges=18 letters=19 loops=4 central=P   51333 stops → 0 valid 10-plug completions    6978s  37.8M/s ETA 118.5 min
  [431/2513·431] KOMXADMXUUUBOOTEYF@33 edges=18 letters=18 loops=4 central=B     816 stops → 0 valid 10-plug completions    6990s  37.9M/s ETA 118.1 min
  [432/2513·432] ZWOSECHSUUUFLOTTXX@40 edges=18 letters=16 loops=4 central=S dead at the board                      7002s  37.9M/s ETA 117.8 min
  [433/2513·433] UUUVIRSIBENNULEINS@7 edges=18 letters=18 loops=4 central=U    1156 stops → 0 valid 10-plug completions    7014s  37.9M/s ETA 117.4 min
  [434/2513·434] UUUVIRSIBENNULEINS@15 edges=18 letters=17 loops=4 central=U dead at the board                      7024s  37.9M/s ETA 117.1 min
  [435/2513·435] UUUVIRSIBENNULEINS@16 edges=18 letters=17 loops=4 central=U dead at the board                      7036s  38.0M/s ETA 116.7 min
  [436/2513·436] UUUVIRSIBENNULEINS@26 edges=18 letters=16 loops=4 central=R dead at the board                      7046s  38.0M/s ETA 116.4 min
  [437/2513·437] UUUVIRSIBENNULEINS@31 edges=18 letters=16 loops=4 central=P dead at the board                      7056s  38.0M/s ETA 116.0 min
  [438/2513·438] UUUVIRSIBENNULEINS@32 edges=18 letters=16 loops=4 central=B dead at the board                      7072s  38.0M/s ETA 115.7 min
  [439/2513·439] UUUVIRSIBENNULEINS@33 edges=18 letters=15 loops=4 central=B dead at the board                      7090s  38.0M/s ETA 115.5 min
  [440/2513·440] UUUVIRSIBENNULEINS@35 edges=18 letters=15 loops=4 central=B dead at the board                      7105s  38.0M/s ETA 115.2 min
  [441/2513·441] UUUVIRSIBENNULEINS@43 edges=18 letters=15 loops=4 central=B dead at the board                      7116s  38.1M/s ETA 114.8 min
  [442/2513·442] FFFTTTEINSZWOZWOVI@14 edges=18 letters=17 loops=4 central=F dead at the board                      7128s  38.1M/s ETA 114.5 min
  [443/2513·443] FFFTTTEINSZWOZWOVI@15 edges=18 letters=16 loops=4 central=F dead at the board                      7137s  38.1M/s ETA 114.1 min
  [444/2513·444] FFFTTTEINSZWOZWOVI@16 edges=18 letters=16 loops=4 central=F dead at the board                      7147s  38.2M/s ETA 113.7 min
  [445/2513·445] FFFTTTEINSZWOZWOVI@23 edges=18 letters=16 loops=4 central=F dead at the board                      7155s  38.2M/s ETA 113.4 min
  [446/2513·446] FFFTTTEINSZWOZWOVI@24 edges=18 letters=17 loops=4 central=F    1437 stops → 0 valid 10-plug completions    7162s  38.2M/s ETA 112.9 min
  [447/2513·447] FFFTTTEINSZWOZWOVI@35 edges=18 letters=18 loops=4 central=T      82 stops → 0 valid 10-plug completions    7174s  38.3M/s ETA 112.6 min
  [448/2513·448] FFFTTTEINSZWOZWOVI@41 edges=18 letters=15 loops=4 central=T dead at the board                      7184s  38.3M/s ETA 112.3 min
  [449/2513·449] KOMXADMXUUUBOOTEY@2 edges=17 letters=16 loops=4 central=E       7 stops → 0 valid 10-plug completions    7194s  38.3M/s ETA 111.9 min
  [450/2513·450] KOMXADMXUUUBOOTEY@3 edges=17 letters=15 loops=4 central=E       2 stops → 0 valid 10-plug completions    7206s  38.4M/s ETA 111.6 min
  [451/2513·451] KOMXADMXUUUBOOTEY@20 edges=17 letters=18 loops=4 central=O  374339 stops → 0 valid 10-plug completions    7215s  38.4M/s ETA 111.2 min
  [452/2513·452] KOMXADMXUUUBOOTEY@33 edges=17 letters=17 loops=4 central=B    2006 stops → 0 valid 10-plug completions    7226s  38.4M/s ETA 110.8 min
  [453/2513·453] TTTFFFEINSSIBENXX@3 edges=17 letters=14 loops=4 central=S dead at the board                      7235s  38.5M/s ETA 110.5 min
  [454/2513·454] TTTFFFEINSSIBENXX@51 edges=17 letters=15 loops=4 central=S dead at the board                      7244s  38.5M/s ETA 110.1 min
  [455/2513·455] TTTFFFEINSSIBENXX@55 edges=17 letters=15 loops=4 central=T dead at the board                      7252s  38.5M/s ETA 109.7 min
  [456/2513·456] KOMXADMXUUUBOOTE@3 edges=16 letters=15 loops=4 central=E   32024 stops → 0 valid 10-plug completions    7265s  38.6M/s ETA 109.4 min
  [457/2513·457] KOMXADMXUUUBOOTE@20 edges=16 letters=17 loops=4 central=O  665689 stops → 0 scorable completions    7277s  38.6M/s ETA 109.1 min
  [458/2513·458] XUUUFLOTTXVVVUUU@26 edges=16 letters=13 loops=4 central=U dead at the board                      7289s  38.6M/s ETA 108.7 min
  [459/2513·459] XUUUFLOTTXVVVUUU@27 edges=16 letters=13 loops=4 central=U       1 stops → 0 scorable completions    7298s  38.6M/s ETA 108.4 min
  [460/2513·460] XUUUFLOTTXVVVUUU@30 edges=16 letters=13 loops=4 central=U dead at the board                      7309s  38.7M/s ETA 108.0 min
  [461/2513·461] XUUUFLOTTXVVVUUU@38 edges=16 letters=13 loops=4 central=U dead at the board                      7321s  38.7M/s ETA 107.7 min
  [462/2513·462] XUUUFLOTTXVVVUUU@39 edges=16 letters=14 loops=4 central=U dead at the board                      7331s  38.7M/s ETA 107.4 min
  [463/2513·463] XUUUFLOTTXVVVUUU@42 edges=16 letters=13 loops=4 central=U dead at the board                      7341s  38.7M/s ETA 107.0 min
  [464/2513·464] XUUUFLOTTXVVVUUU@47 edges=16 letters=14 loops=4 central=U dead at the board                      7351s  38.8M/s ETA 106.7 min
  [465/2513·465] FFFTTTBLEIBTBESE@23 edges=16 letters=14 loops=4 central=F       1 stops → 0 scorable completions    7359s  38.8M/s ETA 106.3 min
  [466/2513·466] FFFTTTBLEIBTBESE@38 edges=16 letters=13 loops=4 central=B dead at the board                      7369s  38.8M/s ETA 106.0 min
  [467/2513·467] FFFTTTBLEIBTBESE@42 edges=16 letters=13 loops=4 central=B dead at the board                      7376s  38.9M/s ETA 105.6 min
  [474/2513·468] ULDREIYZWODREISECHSEINS@2 edges=23 letters=21 loops=3 central=E dead at the board                      7392s  38.9M/s ETA 105.3 min
  [475/2513·469] ULDREIYZWODREISECHSEINS@4 edges=23 letters=21 loops=3 central=E dead at the board                      7403s  38.9M/s ETA 105.0 min
  [476/2513·470] ULDREIYZWODREISECHSEINS@7 edges=23 letters=21 loops=3 central=E dead at the board                      7415s  38.9M/s ETA 104.7 min
  [477/2513·471] ULDREIYZWODREISECHSEINS@9 edges=23 letters=21 loops=3 central=E dead at the board                      7427s  38.9M/s ETA 104.3 min
  [478/2513·472] ULDREIYZWODREISECHSEINS@24 edges=23 letters=21 loops=3 central=R dead at the board                      7438s  39.0M/s ETA 104.0 min
  [479/2513·473] ULDREIYZWODREISECHSEINS@30 edges=23 letters=22 loops=3 central=R dead at the board                      7451s  39.0M/s ETA 103.7 min
  [480/2513·474] ULDREIYZWODREISECHSEINS@34 edges=23 letters=21 loops=3 central=S dead at the board                      7470s  39.0M/s ETA 103.5 min
  [481/2513·475] ULDREIYZWODREISECHSEINS@36 edges=23 letters=21 loops=3 central=S dead at the board                      7488s  39.0M/s ETA 103.2 min
  [482/2513·476] ULDREIYZWODREISECHSEINS@42 edges=23 letters=21 loops=3 central=S dead at the board                      7504s  39.0M/s ETA 103.0 min
  [483/2513·477] ULDREIYZWODREISECHSEINS@49 edges=23 letters=22 loops=3 central=S dead at the board                      7518s  39.0M/s ETA 102.7 min
  [484/2513·478] DMXUUUBOOTEYFXDXUUUAUSB@46 edges=23 letters=21 loops=3 central=U dead at the board                      7535s  39.0M/s ETA 102.5 min
  [485/2513·479] DMXUUUBOOTEYFXDXUUUAUSB@47 edges=23 letters=21 loops=3 central=U dead at the board                      7552s  39.0M/s ETA 102.2 min
  [486/2513·480] ZPKTXWWWHAVENXXFFFTTT@4 edges=21 letters=19 loops=3 central=T dead at the board                      7568s  39.0M/s ETA 102.0 min
  [487/2513·481] ZPKTXWWWHAVENXXFFFTTT@21 edges=21 letters=19 loops=3 central=F dead at the board                      7581s  39.0M/s ETA 101.7 min
